aqi,co,datetime,no2,o3,pm10,pm25,so2,timestamp_local,timestamp_utc,ts
60.0,72.9,2022-07-20:04,1.0,91.0,27.7,16.67,3.0,2022-07-20T11:00:00,2022-07-20T04:00:00,1658289600
59.0,75.9,2022-07-20:03,1.0,95.0,27.0,16.0,4.0,2022-07-20T10:00:00,2022-07-20T03:00:00,1658286000
66.0,119.1,2022-07-20:02,3.0,78.7,31.0,19.33,3.3,2022-07-20T09:00:00,2022-07-20T02:00:00,1658282400
73.0,162.2,2022-07-20:01,5.0,62.3,35.0,22.67,2.7,2022-07-20T08:00:00,2022-07-20T01:00:00,1658278800
80.0,205.4,2022-07-20:00,7.0,46.0,39.0,26.0,2.0,2022-07-20T07:00:00,2022-07-20T00:00:00,1658275200
82.0,193.0,2022-07-19:23,6.0,49.3,40.0,26.67,2.0,2022-07-20T06:00:00,2022-07-19T23:00:00,1658271600
83.0,180.5,2022-07-19:22,5.0,52.7,41.0,27.33,2.0,2022-07-20T05:00:00,2022-07-19T22:00:00,1658268000
85.0,168.1,2022-07-19:21,4.0,56.0,42.0,28.0,2.0,2022-07-20T04:00:00,2022-07-19T21:00:00,1658264400
87.0,180.1,2022-07-19:20,5.3,55.0,43.3,29.0,2.7,2022-07-20T03:00:00,2022-07-19T20:00:00,1658260800
89.0,192.2,2022-07-19:19,6.7,54.0,44.7,30.0,3.3,2022-07-20T02:00:00,2022-07-19T19:00:00,1658257200
91.0,204.3,2022-07-19:18,8.0,53.0,46.0,31.0,4.0,2022-07-20T01:00:00,2022-07-19T18:00:00,1658253600
96.0,225.3,2022-07-19:17,10.7,51.7,49.3,33.33,4.0,2022-07-20T00:00:00,2022-07-19T17:00:00,1658250000
101.0,246.3,2022-07-19:16,13.3,50.3,52.7,35.67,4.0,2022-07-19T23:00:00,2022-07-19T16:00:00,1658246400
107.0,267.3,2022-07-19:15,16.0,49.0,56.0,38.0,4.0,2022-07-19T22:00:00,2022-07-19T15:00:00,1658242800
100.0,236.0,2022-07-19:14,14.7,60.0,52.0,35.0,4.7,2022-07-19T21:00:00,2022-07-19T14:00:00,1658239200
93.0,204.6,2022-07-19:13,13.3,71.0,48.0,32.0,5.3,2022-07-19T20:00:00,2022-07-19T13:00:00,1658235600
87.0,173.3,2022-07-19:12,12.0,82.0,44.0,29.0,6.0,2022-07-19T19:00:00,2022-07-19T12:00:00,1658232000
80.0,148.4,2022-07-19:11,8.3,95.3,39.3,25.67,6.7,2022-07-19T18:00:00,2022-07-19T11:00:00,1658228400
72.0,123.5,2022-07-19:10,4.7,108.7,34.7,22.33,7.3,2022-07-19T17:00:00,2022-07-19T10:00:00,1658224800
65.0,98.6,2022-07-19:09,1.0,122.0,30.0,19.0,8.0,2022-07-19T16:00:00,2022-07-19T09:00:00,1658221200
64.0,96.1,2022-07-19:08,1.0,118.7,29.0,18.33,7.3,2022-07-19T15:00:00,2022-07-19T08:00:00,1658217600
62.0,93.6,2022-07-19:07,1.0,115.3,28.0,17.67,6.7,2022-07-19T14:00:00,2022-07-19T07:00:00,1658214000
61.0,91.0,2022-07-19:06,1.0,112.0,27.0,17.0,6.0,2022-07-19T13:00:00,2022-07-19T06:00:00,1658210400
59.0,93.8,2022-07-19:05,1.0,106.7,25.0,16.0,5.0,2022-07-19T12:00:00,2022-07-19T05:00:00,1658206800
56.0,96.5,2022-07-19:04,1.0,101.3,23.0,15.0,4.0,2022-07-19T11:00:00,2022-07-19T04:00:00,1658203200
54.0,99.2,2022-07-19:03,1.0,96.0,21.0,14.0,3.0,2022-07-19T10:00:00,2022-07-19T03:00:00,1658199600
58.0,112.4,2022-07-19:02,1.7000000000000002,87.0,23.3,15.67,2.7,2022-07-19T09:00:00,2022-07-19T02:00:00,1658196000
62.0,125.7,2022-07-19:01,2.3,78.0,25.7,17.33,2.3,2022-07-19T08:00:00,2022-07-19T01:00:00,1658192400
65.0,138.9,2022-07-19:00,3.0,69.0,28.0,19.0,2.0,2022-07-19T07:00:00,2022-07-19T00:00:00,1658188800
77.0,160.7,2022-07-18:23,3.7,70.3,36.3,24.67,3.0,2022-07-19T06:00:00,2022-07-18T23:00:00,1658185200
90.0,182.5,2022-07-18:22,4.3,71.7,44.7,30.33,4.0,2022-07-19T05:00:00,2022-07-18T22:00:00,1658181600
102.0,204.3,2022-07-18:21,5.0,73.0,53.0,36.0,5.0,2022-07-19T04:00:00,2022-07-18T21:00:00,1658178000
109.0,221.4,2022-07-18:20,7.0,72.0,57.0,38.67,5.7,2022-07-19T03:00:00,2022-07-18T20:00:00,1658174400
116.0,238.5,2022-07-18:19,9.0,71.0,61.0,41.33,6.3,2022-07-19T02:00:00,2022-07-18T19:00:00,1658170800
123.0,255.6,2022-07-18:18,11.0,70.0,65.0,44.0,7.0,2022-07-19T01:00:00,2022-07-18T18:00:00,1658167200
120.0,251.3,2022-07-18:17,11.7,75.3,63.3,42.67,7.3,2022-07-19T00:00:00,2022-07-18T17:00:00,1658163600
116.0,247.1,2022-07-18:16,12.3,80.7,61.7,41.33,7.7,2022-07-18T23:00:00,2022-07-18T16:00:00,1658160000
112.0,242.8,2022-07-18:15,13.0,86.0,60.0,40.0,8.0,2022-07-18T22:00:00,2022-07-18T15:00:00,1658156400
107.0,226.6,2022-07-18:14,13.0,88.0,57.3,38.0,8.3,2022-07-18T21:00:00,2022-07-18T14:00:00,1658152800
102.0,210.5,2022-07-18:13,13.0,90.0,54.7,36.0,8.7,2022-07-18T20:00:00,2022-07-18T13:00:00,1658149200
98.0,194.3,2022-07-18:12,13.0,92.0,52.0,34.0,9.0,2022-07-18T19:00:00,2022-07-18T12:00:00,1658145600
87.0,161.1,2022-07-18:11,9.3,98.0,45.3,29.33,10.0,2022-07-18T18:00:00,2022-07-18T11:00:00,1658142000
77.0,127.8,2022-07-18:10,5.7,104.0,38.7,24.67,11.0,2022-07-18T17:00:00,2022-07-18T10:00:00,1658138400
67.0,94.5,2022-07-18:09,2.0,110.0,32.0,20.0,12.0,2022-07-18T16:00:00,2022-07-18T09:00:00,1658134800
66.0,89.3,2022-07-18:08,1.7000000000000002,105.3,30.7,19.33,12.3,2022-07-18T15:00:00,2022-07-18T08:00:00,1658131200
64.0,84.0,2022-07-18:07,1.3,100.7,29.3,18.67,12.7,2022-07-18T14:00:00,2022-07-18T07:00:00,1658127600
63.0,78.8,2022-07-18:06,1.0,96.0,28.0,18.0,13.0,2022-07-18T13:00:00,2022-07-18T06:00:00,1658124000
60.0,77.4,2022-07-18:05,1.3,88.7,26.3,16.67,10.7,2022-07-18T12:00:00,2022-07-18T05:00:00,1658120400
57.0,76.1,2022-07-18:04,1.7000000000000002,81.3,24.7,15.33,8.3,2022-07-18T11:00:00,2022-07-18T04:00:00,1658116800
54.0,74.7,2022-07-18:03,2.0,74.0,23.0,14.0,6.0,2022-07-18T10:00:00,2022-07-18T03:00:00,1658113200
69.0,110.3,2022-07-18:02,4.0,61.3,32.0,20.67,4.3,2022-07-18T09:00:00,2022-07-18T02:00:00,1658109600
83.0,145.9,2022-07-18:01,6.0,48.7,41.0,27.33,2.7,2022-07-18T08:00:00,2022-07-18T01:00:00,1658106000
98.0,181.5,2022-07-18:00,8.0,36.0,50.0,34.0,1.0,2022-07-18T07:00:00,2022-07-18T00:00:00,1658102400
100.0,187.3,2022-07-17:23,7.7,38.0,52.3,35.33,2.0,2022-07-18T06:00:00,2022-07-17T23:00:00,1658098800
103.0,193.2,2022-07-17:22,7.3,40.0,54.7,36.67,3.0,2022-07-18T05:00:00,2022-07-17T22:00:00,1658095200
107.0,199.0,2022-07-17:21,7.0,42.0,57.0,38.0,4.0,2022-07-18T04:00:00,2022-07-17T21:00:00,1658091600
107.0,204.1,2022-07-17:20,8.3,44.3,57.0,38.0,4.7,2022-07-18T03:00:00,2022-07-17T20:00:00,1658088000
107.0,209.1,2022-07-17:19,9.7,46.7,57.0,38.0,5.3,2022-07-18T02:00:00,2022-07-17T19:00:00,1658084400
107.0,214.2,2022-07-17:18,11.0,49.0,57.0,38.0,6.0,2022-07-18T01:00:00,2022-07-17T18:00:00,1658080800
102.0,209.3,2022-07-17:17,11.3,54.0,54.7,36.0,6.7,2022-07-18T00:00:00,2022-07-17T17:00:00,1658077200
98.0,204.5,2022-07-17:16,11.7,59.0,52.3,34.0,7.3,2022-07-17T23:00:00,2022-07-17T16:00:00,1658073600
93.0,199.6,2022-07-17:15,12.0,64.0,50.0,32.0,8.0,2022-07-17T22:00:00,2022-07-17T15:00:00,1658070000
87.0,181.9,2022-07-17:14,11.0,67.3,46.0,29.33,8.0,2022-07-17T21:00:00,2022-07-17T14:00:00,1658066400
82.0,164.2,2022-07-17:13,10.0,70.7,42.0,26.67,8.0,2022-07-17T20:00:00,2022-07-17T13:00:00,1658062800
76.0,146.5,2022-07-17:12,9.0,74.0,38.0,24.0,8.0,2022-07-17T19:00:00,2022-07-17T12:00:00,1658059200
72.0,129.6,2022-07-17:11,6.7,83.7,35.3,22.33,8.3,2022-07-17T18:00:00,2022-07-17T11:00:00,1658055600
69.0,112.6,2022-07-17:10,4.3,93.3,32.7,20.67,8.7,2022-07-17T17:00:00,2022-07-17T10:00:00,1658052000
65.0,95.7,2022-07-17:09,2.0,103.0,30.0,19.0,9.0,2022-07-17T16:00:00,2022-07-17T09:00:00,1658048400
62.0,89.7,2022-07-17:08,1.7000000000000002,96.7,27.3,17.67,8.0,2022-07-17T15:00:00,2022-07-17T08:00:00,1658044800
59.0,83.6,2022-07-17:07,1.3,90.3,24.7,16.33,7.0,2022-07-17T14:00:00,2022-07-17T07:00:00,1658041200
56.0,77.6,2022-07-17:06,1.0,84.0,22.0,15.0,6.0,2022-07-17T13:00:00,2022-07-17T06:00:00,1658037600
56.0,79.0,2022-07-17:05,1.3,78.0,21.3,14.67,4.7,2022-07-17T12:00:00,2022-07-17T05:00:00,1658034000
55.0,80.3,2022-07-17:04,1.7000000000000002,72.0,20.7,14.33,3.3,2022-07-17T11:00:00,2022-07-17T04:00:00,1658030400
54.0,81.7,2022-07-17:03,2.0,66.0,20.0,14.0,2.0,2022-07-17T10:00:00,2022-07-17T03:00:00,1658026800
68.0,116.5,2022-07-17:02,5.0,51.7,29.3,20.33,1.7000000000000002,2022-07-17T09:00:00,2022-07-17T02:00:00,1658023200
82.0,151.3,2022-07-17:01,8.0,37.3,38.7,26.67,1.3,2022-07-17T08:00:00,2022-07-17T01:00:00,1658019600
95.0,186.2,2022-07-17:00,11.0,23.0,48.0,33.0,1.0,2022-07-17T07:00:00,2022-07-17T00:00:00,1658016000
85.0,169.8,2022-07-16:23,9.3,25.0,41.0,28.33,1.0,2022-07-17T06:00:00,2022-07-16T23:00:00,1658012400
75.0,153.5,2022-07-16:22,7.7,27.0,34.0,23.67,1.0,2022-07-17T05:00:00,2022-07-16T22:00:00,1658008800
65.0,137.1,2022-07-16:21,6.0,29.0,27.0,19.0,1.0,2022-07-17T04:00:00,2022-07-16T21:00:00,1658005200
66.0,140.8,2022-07-16:20,7.3,28.7,27.7,19.33,1.0,2022-07-17T03:00:00,2022-07-16T20:00:00,1658001600
67.0,144.5,2022-07-16:19,8.7,28.3,28.3,19.67,1.0,2022-07-17T02:00:00,2022-07-16T19:00:00,1657998000
67.0,148.2,2022-07-16:18,10.0,28.0,29.0,20.0,1.0,2022-07-17T01:00:00,2022-07-16T18:00:00,1657994400
66.0,151.3,2022-07-16:17,10.7,28.0,28.0,19.33,1.0,2022-07-17T00:00:00,2022-07-16T17:00:00,1657990800
64.0,154.5,2022-07-16:16,11.3,28.0,27.0,18.67,1.0,2022-07-16T23:00:00,2022-07-16T16:00:00,1657987200
63.0,157.6,2022-07-16:15,12.0,28.0,26.0,18.0,1.0,2022-07-16T22:00:00,2022-07-16T15:00:00,1657983600
60.0,140.8,2022-07-16:14,11.0,30.7,24.0,16.67,1.0,2022-07-16T21:00:00,2022-07-16T14:00:00,1657980000
57.0,124.1,2022-07-16:13,10.0,33.3,22.0,15.33,1.0,2022-07-16T20:00:00,2022-07-16T13:00:00,1657976400
54.0,107.4,2022-07-16:12,9.0,36.0,20.0,14.0,1.0,2022-07-16T19:00:00,2022-07-16T12:00:00,1657972800
52.0,91.8,2022-07-16:11,6.7,41.7,18.3,13.0,1.0,2022-07-16T18:00:00,2022-07-16T11:00:00,1657969200
50.0,76.3,2022-07-16:10,4.3,47.3,16.7,12.0,1.0,2022-07-16T17:00:00,2022-07-16T10:00:00,1657965600
46.0,60.7,2022-07-16:09,2.0,53.0,15.0,11.0,1.0,2022-07-16T16:00:00,2022-07-16T09:00:00,1657962000
52.0,64.8,2022-07-16:08,2.0,55.0,18.0,13.0,1.3,2022-07-16T15:00:00,2022-07-16T08:00:00,1657958400
56.0,68.9,2022-07-16:07,2.0,57.0,21.0,15.0,1.7000000000000002,2022-07-16T14:00:00,2022-07-16T07:00:00,1657954800
61.0,73.0,2022-07-16:06,2.0,59.0,24.0,17.0,2.0,2022-07-16T13:00:00,2022-07-16T06:00:00,1657951200
64.0,88.3,2022-07-16:05,3.7,52.3,26.3,18.67,2.0,2022-07-16T12:00:00,2022-07-16T05:00:00,1657947600
68.0,103.7,2022-07-16:04,5.3,45.7,28.7,20.33,2.0,2022-07-16T11:00:00,2022-07-16T04:00:00,1657944000
72.0,119.1,2022-07-16:03,7.0,39.0,31.0,22.0,2.0,2022-07-16T10:00:00,2022-07-16T03:00:00,1657940400
73.0,130.1,2022-07-16:02,7.7,34.0,32.3,22.67,2.0,2022-07-16T09:00:00,2022-07-16T02:00:00,1657936800
74.0,141.2,2022-07-16:01,8.3,29.0,33.7,23.33,2.0,2022-07-16T08:00:00,2022-07-16T01:00:00,1657933200
76.0,152.3,2022-07-16:00,9.0,24.0,35.0,24.0,2.0,2022-07-16T07:00:00,2022-07-16T00:00:00,1657929600
69.0,131.7,2022-07-15:23,7.7,24.7,30.7,21.0,1.7000000000000002,2022-07-16T06:00:00,2022-07-15T23:00:00,1657926000
63.0,111.1,2022-07-15:22,6.3,25.3,26.3,18.0,1.3,2022-07-16T05:00:00,2022-07-15T22:00:00,1657922400
56.0,90.5,2022-07-15:21,5.0,26.0,22.0,15.0,1.0,2022-07-16T04:00:00,2022-07-15T21:00:00,1657918800
58.0,98.4,2022-07-15:20,6.0,25.7,23.0,15.67,1.0,2022-07-16T03:00:00,2022-07-15T20:00:00,1657915200
59.0,106.4,2022-07-15:19,7.0,25.3,24.0,16.33,1.0,2022-07-16T02:00:00,2022-07-15T19:00:00,1657911600
61.0,114.4,2022-07-15:18,8.0,25.0,25.0,17.0,1.0,2022-07-16T01:00:00,2022-07-15T18:00:00,1657908000
59.0,114.2,2022-07-15:17,8.3,25.7,24.0,16.33,1.0,2022-07-16T00:00:00,2022-07-15T17:00:00,1657904400
58.0,114.0,2022-07-15:16,8.7,26.3,23.0,15.67,1.0,2022-07-15T23:00:00,2022-07-15T16:00:00,1657900800
56.0,113.8,2022-07-15:15,9.0,27.0,22.0,15.0,1.0,2022-07-15T22:00:00,2022-07-15T15:00:00,1657897200
56.0,106.4,2022-07-15:14,9.3,27.3,21.3,14.67,1.0,2022-07-15T21:00:00,2022-07-15T14:00:00,1657893600
55.0,99.0,2022-07-15:13,9.7,27.7,20.7,14.33,1.0,2022-07-15T20:00:00,2022-07-15T13:00:00,1657890000
54.0,91.6,2022-07-15:12,10.0,28.0,20.0,14.0,1.0,2022-07-15T19:00:00,2022-07-15T12:00:00,1657886400
51.0,74.5,2022-07-15:11,7.0,34.3,17.7,12.33,1.3,2022-07-15T18:00:00,2022-07-15T11:00:00,1657882800
44.0,57.4,2022-07-15:10,4.0,40.7,15.3,10.67,1.7000000000000002,2022-07-15T17:00:00,2022-07-15T10:00:00,1657879200
37.0,40.3,2022-07-15:09,1.0,47.0,13.0,9.0,2.0,2022-07-15T16:00:00,2022-07-15T09:00:00,1657875600
40.0,41.6,2022-07-15:08,1.0,49.0,14.3,9.67,2.7,2022-07-15T15:00:00,2022-07-15T08:00:00,1657872000
43.0,43.0,2022-07-15:07,1.0,51.0,15.7,10.33,3.3,2022-07-15T14:00:00,2022-07-15T07:00:00,1657868400
46.0,44.4,2022-07-15:06,1.0,53.0,17.0,11.0,4.0,2022-07-15T13:00:00,2022-07-15T06:00:00,1657864800
51.0,57.2,2022-07-15:05,1.7000000000000002,53.3,19.0,12.33,5.3,2022-07-15T12:00:00,2022-07-15T05:00:00,1657861200
54.0,70.0,2022-07-15:04,2.3,53.7,21.0,13.67,6.7,2022-07-15T11:00:00,2022-07-15T04:00:00,1657857600
56.0,82.9,2022-07-15:03,3.0,54.0,23.0,15.0,8.0,2022-07-15T10:00:00,2022-07-15T03:00:00,1657854000
62.0,97.7,2022-07-15:02,4.3,49.3,26.7,17.33,7.7,2022-07-15T09:00:00,2022-07-15T02:00:00,1657850400
67.0,112.4,2022-07-15:01,5.7,44.7,30.3,19.67,7.3,2022-07-15T08:00:00,2022-07-15T01:00:00,1657846800
72.0,127.2,2022-07-15:00,7.0,40.0,34.0,22.0,7.0,2022-07-15T07:00:00,2022-07-15T00:00:00,1657843200
72.0,137.7,2022-07-14:23,6.3,36.3,34.0,22.33,5.0,2022-07-15T06:00:00,2022-07-14T23:00:00,1657839600
73.0,148.2,2022-07-14:22,5.7,32.7,34.0,22.67,3.0,2022-07-15T05:00:00,2022-07-14T22:00:00,1657836000
74.0,158.7,2022-07-14:21,5.0,29.0,34.0,23.0,1.0,2022-07-15T04:00:00,2022-07-14T21:00:00,1657832400
77.0,169.6,2022-07-14:20,6.3,30.3,36.0,24.33,1.0,2022-07-15T03:00:00,2022-07-14T20:00:00,1657828800
80.0,180.5,2022-07-14:19,7.7,31.7,38.0,25.67,1.0,2022-07-15T02:00:00,2022-07-14T19:00:00,1657825200
82.0,191.4,2022-07-14:18,9.0,33.0,40.0,27.0,1.0,2022-07-15T01:00:00,2022-07-14T18:00:00,1657821600
84.0,200.8,2022-07-14:17,10.3,35.0,41.0,27.67,1.0,2022-07-15T00:00:00,2022-07-14T17:00:00,1657818000
85.0,210.1,2022-07-14:16,11.7,37.0,42.0,28.33,1.0,2022-07-14T23:00:00,2022-07-14T16:00:00,1657814400
87.0,219.4,2022-07-14:15,13.0,39.0,43.0,29.0,1.0,2022-07-14T22:00:00,2022-07-14T15:00:00,1657810800
84.0,205.6,2022-07-14:14,12.7,43.3,41.0,27.67,1.7000000000000002,2022-07-14T21:00:00,2022-07-14T14:00:00,1657807200
81.0,191.8,2022-07-14:13,12.3,47.7,39.0,26.33,2.3,2022-07-14T20:00:00,2022-07-14T13:00:00,1657803600
78.0,178.0,2022-07-14:12,12.0,52.0,37.0,25.0,3.0,2022-07-14T19:00:00,2022-07-14T12:00:00,1657800000
76.0,158.4,2022-07-14:11,9.0,59.0,35.3,24.0,3.3,2022-07-14T18:00:00,2022-07-14T11:00:00,1657796400
74.0,138.7,2022-07-14:10,6.0,66.0,33.7,23.0,3.7,2022-07-14T17:00:00,2022-07-14T10:00:00,1657792800
72.0,119.1,2022-07-14:09,3.0,73.0,32.0,22.0,4.0,2022-07-14T16:00:00,2022-07-14T09:00:00,1657789200
72.0,130.1,2022-07-14:08,2.7,87.0,33.0,22.33,7.0,2022-07-14T15:00:00,2022-07-14T08:00:00,1657785600
73.0,141.2,2022-07-14:07,2.3,101.0,34.0,22.67,10.0,2022-07-14T14:00:00,2022-07-14T07:00:00,1657782000
74.0,152.3,2022-07-14:06,2.0,115.0,35.0,23.0,13.0,2022-07-14T13:00:00,2022-07-14T06:00:00,1657778400
72.0,149.6,2022-07-14:05,2.7,105.7,33.7,22.33,11.0,2022-07-14T12:00:00,2022-07-14T05:00:00,1657774800
71.0,146.9,2022-07-14:04,3.3,96.3,32.3,21.67,9.0,2022-07-14T11:00:00,2022-07-14T04:00:00,1657771200
69.0,144.1,2022-07-14:03,4.0,87.0,31.0,21.0,7.0,2022-07-14T10:00:00,2022-07-14T03:00:00,1657767600
80.0,161.1,2022-07-14:02,5.7,71.7,38.0,26.0,5.3,2022-07-14T09:00:00,2022-07-14T02:00:00,1657764000
91.0,178.0,2022-07-14:01,7.3,56.3,45.0,31.0,3.7,2022-07-14T08:00:00,2022-07-14T01:00:00,1657760400
102.0,194.9,2022-07-14:00,9.0,41.0,52.0,36.0,2.0,2022-07-14T07:00:00,2022-07-14T00:00:00,1657756800
93.0,179.0,2022-07-13:23,8.0,35.7,46.3,32.0,1.3,2022-07-14T06:00:00,2022-07-13T23:00:00,1657753200
85.0,163.0,2022-07-13:22,7.0,30.3,40.7,28.0,0.7000000000000001,2022-07-14T05:00:00,2022-07-13T22:00:00,1657749600
76.0,147.1,2022-07-13:21,6.0,25.0,35.0,24.0,0.0,2022-07-14T04:00:00,2022-07-13T21:00:00,1657746000
77.0,155.8,2022-07-13:20,7.3,24.7,36.0,24.67,0.0,2022-07-14T03:00:00,2022-07-13T20:00:00,1657742400
79.0,164.6,2022-07-13:19,8.7,24.3,37.0,25.33,0.0,2022-07-14T02:00:00,2022-07-13T19:00:00,1657738800
80.0,173.3,2022-07-13:18,10.0,24.0,38.0,26.0,0.0,2022-07-14T01:00:00,2022-07-13T18:00:00,1657735200
79.0,175.9,2022-07-13:17,11.3,25.3,37.0,25.33,0.0,2022-07-14T00:00:00,2022-07-13T17:00:00,1657731600
77.0,178.4,2022-07-13:16,12.7,26.7,36.0,24.67,0.0,2022-07-13T23:00:00,2022-07-13T16:00:00,1657728000
76.0,180.9,2022-07-13:15,14.0,28.0,35.0,24.0,0.0,2022-07-13T22:00:00,2022-07-13T15:00:00,1657724400
70.0,158.5,2022-07-13:14,12.7,31.7,31.0,21.33,0.30000000000000004,2022-07-13T21:00:00,2022-07-13T14:00:00,1657720800
64.0,136.2,2022-07-13:13,11.3,35.3,27.0,18.67,0.7000000000000001,2022-07-13T20:00:00,2022-07-13T13:00:00,1657717200
59.0,113.8,2022-07-13:12,10.0,39.0,23.0,16.0,1.0,2022-07-13T19:00:00,2022-07-13T12:00:00,1657713600
56.0,98.2,2022-07-13:11,7.3,49.0,21.3,14.67,1.0,2022-07-13T18:00:00,2022-07-13T11:00:00,1657710000
53.0,82.7,2022-07-13:10,4.7,59.0,19.7,13.33,1.0,2022-07-13T17:00:00,2022-07-13T10:00:00,1657706400
50.0,67.1,2022-07-13:09,2.0,69.0,18.0,12.0,1.0,2022-07-13T16:00:00,2022-07-13T09:00:00,1657702800
51.0,71.8,2022-07-13:08,1.7000000000000002,76.3,18.7,12.33,1.3,2022-07-13T15:00:00,2022-07-13T08:00:00,1657699200
51.0,76.5,2022-07-13:07,1.3,83.7,19.3,12.67,1.7000000000000002,2022-07-13T14:00:00,2022-07-13T07:00:00,1657695600
52.0,81.1,2022-07-13:06,1.0,91.0,20.0,13.0,2.0,2022-07-13T13:00:00,2022-07-13T06:00:00,1657692000
53.0,88.3,2022-07-13:05,1.3,89.3,20.3,13.33,2.0,2022-07-13T12:00:00,2022-07-13T05:00:00,1657688400
54.0,95.5,2022-07-13:04,1.7000000000000002,87.7,20.7,13.67,2.0,2022-07-13T11:00:00,2022-07-13T04:00:00,1657684800
54.0,102.7,2022-07-13:03,2.0,86.0,21.0,14.0,2.0,2022-07-13T10:00:00,2022-07-13T03:00:00,1657681200
72.0,135.0,2022-07-13:02,4.0,67.7,32.0,22.0,1.3,2022-07-13T09:00:00,2022-07-13T02:00:00,1657677600
89.0,167.3,2022-07-13:01,6.0,49.3,43.0,30.0,0.7000000000000001,2022-07-13T08:00:00,2022-07-13T01:00:00,1657674000
107.0,199.6,2022-07-13:00,8.0,31.0,54.0,38.0,0.0,2022-07-13T07:00:00,2022-07-13T00:00:00,1657670400
102.0,181.5,2022-07-12:23,6.3,39.7,52.0,36.0,0.30000000000000004,2022-07-13T06:00:00,2022-07-12T23:00:00,1657666800
98.0,163.4,2022-07-12:22,4.7,48.3,50.0,34.0,0.7000000000000001,2022-07-13T05:00:00,2022-07-12T22:00:00,1657663200
93.0,145.3,2022-07-12:21,3.0,57.0,48.0,32.0,1.0,2022-07-13T04:00:00,2022-07-12T21:00:00,1657659600
101.0,164.6,2022-07-12:20,5.0,56.7,53.0,35.67,1.3,2022-07-13T03:00:00,2022-07-12T20:00:00,1657656000
111.0,183.8,2022-07-12:19,7.0,56.3,58.0,39.33,1.7000000000000002,2022-07-13T02:00:00,2022-07-12T19:00:00,1657652400
121.0,203.1,2022-07-12:18,9.0,56.0,63.0,43.0,2.0,2022-07-13T01:00:00,2022-07-12T18:00:00,1657648800
125.0,221.8,2022-07-12:17,11.7,53.7,65.3,44.67,2.0,2022-07-13T00:00:00,2022-07-12T17:00:00,1657645200
130.0,240.4,2022-07-12:16,14.3,51.3,67.7,46.33,2.0,2022-07-12T23:00:00,2022-07-12T16:00:00,1657641600
134.0,259.1,2022-07-12:15,17.0,49.0,70.0,48.0,2.0,2022-07-12T22:00:00,2022-07-12T15:00:00,1657638000
121.0,227.2,2022-07-12:14,15.3,52.7,63.7,43.33,2.0,2022-07-12T21:00:00,2022-07-12T14:00:00,1657634400
109.0,195.3,2022-07-12:13,13.7,56.3,57.3,38.67,2.0,2022-07-12T20:00:00,2022-07-12T13:00:00,1657630800
98.0,163.4,2022-07-12:12,12.0,60.0,51.0,34.0,2.0,2022-07-12T19:00:00,2022-07-12T12:00:00,1657627200
94.0,140.5,2022-07-12:11,8.3,75.7,49.0,32.33,2.3,2022-07-12T18:00:00,2022-07-12T11:00:00,1657623600
90.0,117.5,2022-07-12:10,4.7,91.3,47.0,30.67,2.7,2022-07-12T17:00:00,2022-07-12T10:00:00,1657620000
87.0,94.5,2022-07-12:09,1.0,107.0,45.0,29.0,3.0,2022-07-12T16:00:00,2022-07-12T09:00:00,1657616400
90.0,99.4,2022-07-12:08,1.0,113.3,47.0,30.33,4.7,2022-07-12T15:00:00,2022-07-12T08:00:00,1657612800
92.0,104.3,2022-07-12:07,1.0,119.7,49.0,31.67,6.3,2022-07-12T14:00:00,2022-07-12T07:00:00,1657609200
95.0,109.1,2022-07-12:06,1.0,126.0,51.0,33.0,8.0,2022-07-12T13:00:00,2022-07-12T06:00:00,1657605600
99.0,121.2,2022-07-12:05,1.3,124.3,53.7,34.67,9.3,2022-07-12T12:00:00,2022-07-12T05:00:00,1657602000
103.0,133.3,2022-07-12:04,1.7000000000000002,122.7,56.3,36.33,10.7,2022-07-12T11:00:00,2022-07-12T04:00:00,1657598400
107.0,145.3,2022-07-12:03,2.0,121.0,59.0,38.0,12.0,2022-07-12T10:00:00,2022-07-12T03:00:00,1657594800
130.0,224.5,2022-07-12:02,5.7,93.3,69.7,46.33,9.3,2022-07-12T09:00:00,2022-07-12T02:00:00,1657591200
152.0,303.7,2022-07-12:01,9.3,65.7,80.3,54.67,6.7,2022-07-12T08:00:00,2022-07-12T01:00:00,1657587600
160.0,382.8,2022-07-12:00,13.0,38.0,91.0,63.0,4.0,2022-07-12T07:00:00,2022-07-12T00:00:00,1657584000
143.0,321.2,2022-07-11:23,10.3,44.7,74.0,51.33,3.7,2022-07-12T06:00:00,2022-07-11T23:00:00,1657580400
112.0,259.5,2022-07-11:22,7.7,51.3,57.0,39.67,3.3,2022-07-12T05:00:00,2022-07-11T22:00:00,1657576800
85.0,197.8,2022-07-11:21,5.0,58.0,40.0,28.0,3.0,2022-07-12T04:00:00,2022-07-11T21:00:00,1657573200
91.0,209.7,2022-07-11:20,6.7,58.3,45.0,31.0,3.3,2022-07-12T03:00:00,2022-07-11T20:00:00,1657569600
98.0,221.6,2022-07-11:19,8.3,58.7,50.0,34.0,3.7,2022-07-12T02:00:00,2022-07-11T19:00:00,1657566000
104.0,233.4,2022-07-11:18,10.0,59.0,55.0,37.0,4.0,2022-07-12T01:00:00,2022-07-11T18:00:00,1657562400
